date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi
8/31/2020,31115,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31117,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31119,16.39,n/a**,15.53,20.67,n/a**,20.5,2835.00,n/a**,"$2,835 ",22.97,n/a**,21.67,6.82,n/a**,6.02,5.35,n/a**,5.54,2.26,n/a**,1.95,2.7,n/a**,2.17,5.21,n/a**,4.97,n/a*,n/a**,n/a*
8/31/2020,31121,19.83,n/a**,18.87,23.28,n/a**,22.64,n/a*,n/a**,n/a*,31.62,n/a**,31.53,n/a*,n/a**,n/a*,7.25,n/a**,6.45,3.77,n/a**,n/a*,n/a*,n/a**,n/a*,5.17,n/a**,5.66,n/a*,n/a**,n/a*
8/31/2020,31123,16.36,n/a**,16.36,18.18,n/a**,18.18,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.82,n/a**,1.82,n/a*,n/a**,n/a*
8/31/2020,31125,14.04,n/a**,14.04,8.77,n/a**,8.77,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.26,n/a**,5.26,n/a*,n/a**,n/a*
8/31/2020,31127,13.11,n/a**,13.11,18.85,n/a**,18.85,n/a*,n/a**,n/a*,21.47,n/a**,21.47,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.56,n/a**,6.56,n/a*,n/a**,n/a*
8/31/2020,31129,7.14,n/a**,7.14,11.43,n/a**,11.43,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.43,n/a**,1.43,n/a*,n/a**,n/a*
8/31/2020,31131,13.58,n/a**,13.22,13.99,n/a**,13.64,n/a*,n/a**,n/a*,24.05,n/a**,24.05,n/a*,n/a**,n/a*,2.05,n/a**,2.05,1.01,n/a**,1.01,2.82,n/a**,2.82,3.7,n/a**,3.72,n/a*,n/a**,n/a*
8/31/2020,31133,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31135,7.27,n/a**,7.27,14.55,n/a**,14.55,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.64,n/a**,3.64,n/a*,n/a**,n/a*
8/31/2020,31137,15.17,n/a**,15.17,14.48,n/a**,14.48,n/a*,n/a**,n/a*,24.52,n/a**,24.52,n/a*,n/a**,n/a*,6.67,n/a**,6.67,0,n/a**,0,1.89,n/a**,1.89,3.45,n/a**,3.45,n/a*,n/a**,n/a*
8/31/2020,31139,10,n/a**,10.08,17.69,n/a**,17.83,n/a*,n/a**,n/a*,19.95,n/a**,20.15,n/a*,n/a**,n/a*,1.28,n/a**,1.28,0,n/a**,0,n/a*,n/a**,n/a*,3.85,n/a**,3.88,n/a*,n/a**,n/a*
8/31/2020,31141,14.09,n/a**,14.06,16.02,n/a**,16.04,2016.00,n/a**,"$2,016 ",22.7,n/a**,22.89,4.23,n/a**,4.23,4.39,n/a**,4.42,1.82,n/a**,1.83,1.25,n/a**,1.27,3.86,n/a**,3.96,n/a*,n/a**,n/a*
8/31/2020,31143,8.33,n/a**,8.33,11.11,n/a**,11.11,n/a*,n/a**,n/a*,27.3,n/a**,27.3,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.78,n/a**,2.78,n/a*,n/a**,n/a*
8/31/2020,31145,9.55,n/a**,9.55,12.74,n/a**,12.74,n/a*,n/a**,n/a*,18.48,n/a**,18.48,n/a*,n/a**,n/a*,3.26,n/a**,3.26,2.94,n/a**,2.94,n/a*,n/a**,n/a*,0.64,n/a**,0.64,n/a*,n/a**,n/a*
8/31/2020,31147,13.87,n/a**,13.87,13.87,n/a**,13.87,n/a*,n/a**,n/a*,27.14,n/a**,27.14,n/a*,n/a**,n/a*,4.88,n/a**,4.88,4,n/a**,4,n/a*,n/a**,n/a*,1.46,n/a**,1.46,n/a*,n/a**,n/a*
8/31/2020,31149,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31151,11.64,n/a**,14.13,16.4,n/a**,18.48,n/a*,n/a**,n/a*,23.33,n/a**,22.73,n/a*,n/a**,n/a*,1.59,n/a**,1.56,0,n/a**,n/a*,1.96,n/a**,n/a*,3.17,n/a**,2.17,n/a*,n/a**,n/a*
8/31/2020,31153,13.79,n/a**,13.8,17.11,n/a**,17.11,2133.00,n/a**,"$2,133 ",24.77,n/a**,24.77,5.04,n/a**,5.04,2.46,n/a**,2.46,1.63,n/a**,1.63,0.91,n/a**,0.91,3.17,n/a**,3.17,5.62,n/a**,5.62
8/31/2020,31155,10.94,n/a**,10.94,14.06,n/a**,14.06,n/a*,n/a**,n/a*,19.97,n/a**,19.97,10,n/a**,10,0.97,n/a**,0.97,2.19,n/a**,2.19,1.82,n/a**,1.82,0.94,n/a**,0.94,n/a*,n/a**,n/a*
8/31/2020,31157,24.24,n/a**,24.45,29.8,n/a**,29.96,2501.00,n/a**,"$2,307 ",26.1,n/a**,26.56,11.76,n/a**,10.45,4.83,n/a**,4.96,1.99,n/a**,1.53,1.33,n/a**,1.36,5.57,n/a**,5.15,n/a*,n/a**,n/a*
8/31/2020,31159,14.81,n/a**,14.94,17.7,n/a**,17.84,n/a*,n/a**,n/a*,21,n/a**,20.79,7.69,n/a**,7.69,1.36,n/a**,1.38,0,n/a**,0,1.49,n/a**,1.52,1.65,n/a**,1.66,n/a*,n/a**,n/a*
8/31/2020,31161,18.18,n/a**,18.18,30.91,n/a**,30.91,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.82,n/a**,1.82,n/a*,n/a**,n/a*
8/31/2020,31163,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31165,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31167,10.84,n/a**,10.84,18.07,n/a**,18.07,n/a*,n/a**,n/a*,25.32,n/a**,25.32,n/a*,n/a**,n/a*,4,n/a**,4,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.41,n/a**,2.41,n/a*,n/a**,n/a*
8/31/2020,31169,11.76,n/a**,11.76,11.76,n/a**,11.76,n/a*,n/a**,n/a*,20.85,n/a**,20.85,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.18,n/a**,1.18,n/a*,n/a**,n/a*
8/31/2020,31171,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31173,39.71,n/a*,n/a*,39.71,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,4.41,n/a*,n/a*,n/a*,n/a*,n/a*
8/31/2020,31175,12.5,n/a**,12.5,10.71,n/a**,10.71,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*
8/31/2020,31177,12.12,n/a**,12.31,14.55,n/a**,14.77,n/a*,n/a**,n/a*,23.58,n/a**,23.81,6.25,n/a**,6.35,2.25,n/a**,2.27,0.59,n/a**,0.59,0.69,n/a**,0.69,2.73,n/a**,2.77,n/a*,n/a**,n/a*
8/31/2020,31179,8.49,n/a**,8.49,8.49,n/a**,8.49,n/a*,n/a**,n/a*,21.53,n/a**,21.53,n/a*,n/a**,n/a*,1.35,n/a**,1.35,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.72,n/a**,4.72,n/a*,n/a**,n/a*
8/31/2020,31181,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31183,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,31185,16.89,n/a**,16.89,19.11,n/a**,19.11,n/a*,n/a**,n/a*,25.78,n/a**,25.78,n/a*,n/a**,n/a*,3.42,n/a**,3.42,2.3,n/a**,2.3,2.78,n/a**,2.78,4.44,n/a**,4.44,n/a*,n/a**,n/a*
8/31/2020,32001,24.5,n/a**,24.93,38.25,n/a**,38.61,2509.00,n/a**,"$2,143 ",31.41,n/a**,30.19,n/a*,n/a**,n/a*,4.41,n/a**,3.32,3.09,n/a**,3.29,0,n/a**,0,6,n/a**,5.63,n/a*,n/a**,n/a*
8/31/2020,32003,29.45,38.74,18.16,37.29,47.19,24.72,2199.00,2042.00,"$2,151 ",29.18,32.49,25.07,16.09,20.82,10.83,6.22,8.17,3.94,4.6,6.5,2.66,1.58,2.41,1.4,10,12.34,6,19.05,20.53,17.05
8/31/2020,32005,13.27,n/a**,13.27,21.52,n/a**,21.52,2688.00,n/a**,"$2,688 ",21.01,n/a**,21.01,11.11,n/a**,11.11,2.2,n/a**,2.2,1.35,n/a**,1.35,0.95,n/a**,0.95,4.12,n/a**,4.12,n/a*,n/a**,n/a*
8/31/2020,32007,23.48,46.48,21.08,29.19,50.7,26.74,2870.00,n/a*,"$2,884 ",30.68,n/a*,30.08,16.44,n/a*,14.52,5.3,n/a*,4.87,3.47,n/a*,3.08,0.91,n/a*,0.97,8.07,12.68,7.56,15.38,n/a*,11.54
8/31/2020,32009,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,32011,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,32013,22.48,n/a*,22.17,31.78,n/a*,32.08,2561.00,n/a*,"$2,663 ",22.68,n/a*,22.05,n/a*,n/a*,n/a*,1.36,n/a*,0.82,1.55,n/a*,1.82,3.33,n/a*,1.82,4.65,n/a*,5.19,n/a*,n/a*,n/a*
8/31/2020,32015,25.66,n/a**,25.66,36.28,n/a**,36.28,n/a*,n/a**,n/a*,27.98,n/a**,27.98,n/a*,n/a**,n/a*,3.39,n/a**,3.39,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,12.39,n/a**,12.39,n/a*,n/a**,n/a*
8/31/2020,32017,17.74,n/a**,17.74,27.42,n/a**,27.42,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.23,n/a**,3.23,n/a*,n/a**,n/a*
8/31/2020,32019,25.33,n/a**,25.33,33.5,n/a**,33.5,2463.00,n/a**,"$2,463 ",28.94,n/a**,28.94,21.3,n/a**,21.3,6.55,n/a**,6.55,2.41,n/a**,2.41,1.11,n/a**,1.11,6.64,n/a**,6.64,15.38,n/a**,15.38
8/31/2020,32021,35.06,n/a*,32.79,48.05,n/a*,47.54,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,2.6,n/a*,1.64,n/a*,n/a*,n/a*
8/31/2020,32023,23.62,n/a*,23.69,33.89,n/a*,34.02,1540.00,n/a*,"$1,534 ",26.33,n/a*,27.14,13.79,n/a*,14.04,3.99,n/a*,3.8,2.1,n/a*,1.85,1.18,n/a*,0.61,4.49,n/a*,4.41,n/a*,n/a*,n/a*
8/31/2020,32027,32.86,n/a**,32.86,40,n/a**,40,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.71,n/a**,5.71,n/a*,n/a**,n/a*
8/31/2020,32029,24,n/a**,24,29.33,n/a**,29.33,n/a*,n/a**,n/a*,29.97,n/a**,29.97,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,8,n/a**,8,n/a*,n/a**,n/a*
8/31/2020,32031,23.2,n/a*,16.56,30.1,n/a*,22.44,2152.00,n/a*,"$2,267 ",25.87,n/a*,23.5,14.78,n/a*,12.29,4.29,n/a*,3.3,3.28,n/a*,2.15,0.39,n/a*,0.33,8.03,n/a*,6.4,18.48,n/a*,19.28
8/31/2020,32033,30.33,n/a*,30.77,33.61,n/a*,34.62,n/a*,n/a*,n/a*,30.98,n/a*,30.13,n/a*,n/a*,n/a*,1.59,n/a*,1.79,0,n/a*,0,n/a*,n/a*,n/a*,6.56,n/a*,5.77,n/a*,n/a*,n/a*
8/31/2020,32510,24.06,n/a**,23.91,30.54,n/a**,30.39,2519.00,n/a**,"$2,579 ",26.48,n/a**,26.69,12.9,n/a**,13.04,4.22,n/a**,4.23,1.79,n/a**,1.55,1.41,n/a**,1.44,7.08,n/a**,7.12,8.57,n/a**,8.96
8/31/2020,33001,15.51,n/a**,15.76,20.56,n/a**,20.95,1761.00,n/a**,"$1,787 ",24.42,n/a**,24.53,11.52,n/a**,11.11,3.21,n/a**,3.29,2.85,n/a**,2.9,2.76,n/a**,2.82,2.89,n/a**,2.97,n/a*,n/a**,n/a*
8/31/2020,33003,15.56,n/a**,15.8,21.74,n/a**,21.78,1533.00,n/a**,"$1,533 ",22.06,n/a**,22.07,12.95,n/a**,12.59,4.07,n/a**,4,2.98,n/a**,3.05,1.87,n/a**,1.91,2.87,n/a**,2.93,n/a*,n/a**,n/a*
8/31/2020,33005,14.63,n/a**,14.67,20.02,n/a**,20.02,901.00,n/a**,$878 ,23.55,n/a**,23.44,8.17,n/a**,7.73,3.21,n/a**,3.24,2.61,n/a**,2.62,2.38,n/a**,2.39,2.86,n/a**,2.8,n/a*,n/a**,n/a*
8/31/2020,33007,15.98,n/a**,15.98,19.93,n/a**,19.93,2303.00,n/a**,"$2,303 ",22.54,n/a**,22.54,11.96,n/a**,11.96,4.22,n/a**,4.22,3.56,n/a**,3.56,2.07,n/a**,2.07,1.26,n/a**,1.26,n/a*,n/a**,n/a*
8/31/2020,33009,13.7,n/a**,13.76,17.5,n/a**,17.57,1580.00,n/a**,"$1,580 ",23.35,n/a**,23.38,9.84,n/a**,9.84,3.55,n/a**,3.57,2.17,n/a**,2.18,1.45,n/a**,1.46,1.9,n/a**,1.91,n/a*,n/a**,n/a*
8/31/2020,33011,15.6,n/a**,15.5,20.27,n/a**,20.17,1776.00,n/a**,"$1,776 ",23.79,n/a**,23.73,7.75,n/a**,7.66,3.75,n/a**,3.75,2.23,n/a**,2.18,1.37,n/a**,1.37,2.3,n/a**,2.3,3.7,n/a**,3.73
8/31/2020,33013,13.98,n/a**,13.92,18.34,n/a**,18.16,1928.00,n/a**,"$1,901 ",22.86,n/a**,22.91,8.21,n/a**,8.06,3.6,n/a**,3.63,2.6,n/a**,2.52,1.42,n/a**,1.43,2.36,n/a**,2.37,3.33,n/a**,3.33
8/31/2020,33015,12.25,n/a**,12.17,17.7,n/a**,17.63,1699.00,n/a**,"$1,709 ",22.75,n/a**,22.77,7.25,n/a**,7.3,3.25,n/a**,3.24,1.7,n/a**,1.67,1.78,n/a**,1.78,1.95,n/a**,1.91,7.69,n/a**,7.92
8/31/2020,33017,17.69,n/a**,17.6,22.38,n/a**,22.25,1873.00,n/a**,"$1,827 ",25.17,n/a**,25.27,9.48,n/a**,9.57,4.23,n/a**,3.96,1.51,n/a**,1.53,1.68,n/a**,1.7,2.85,n/a**,2.89,3.57,n/a**,3.57
8/31/2020,33019,17.59,n/a**,17.59,22.41,n/a**,22.41,1480.00,n/a**,"$1,480 ",26.03,n/a**,26.03,12.5,n/a**,12.5,2.22,n/a**,2.22,1.76,n/a**,1.76,0.47,n/a**,0.47,2.13,n/a**,2.13,n/a*,n/a**,n/a*
8/31/2020,34001,23.37,42.74,17.53,29.3,48.53,23.96,1749.00,1294.00,"$1,936 ",26.43,34.28,24.18,11.71,20.69,10.6,5.24,10.2,3.98,3.42,7.39,2.12,3.22,5.15,2.27,2.84,4.31,2.47,2.38,n/a*,3.57
8/31/2020,34003,12.26,16.02,8.8,16.61,21.02,12.56,1723.00,2009.00,"$1,402 ",21.16,24.16,19.02,7.21,8.84,5.34,3.5,4.85,2.56,1.95,3.35,1.32,1.7,2.72,1.39,1.52,1.48,1.29,7.08,3.64,8.42
8/31/2020,34005,18.23,34.56,15.14,23.93,47.37,19.73,1782.00,1964.00,"$1,890 ",24.96,37,23.24,8.48,19.4,6.68,4.18,7.55,3.81,2.43,4.22,1.99,2.31,7.05,1.88,3.27,5.96,2.75,9.21,n/a*,7.33
8/31/2020,34007,25.14,46.59,17.67,32.76,56.34,23.91,1642.00,1401.00,"$1,839 ",27.88,37.41,24.64,11.87,16.22,9.76,5.47,10.07,4.76,3.14,6.23,2.41,2.81,7.81,2.15,3.53,5.02,2.29,9.06,10,8.93
8/31/2020,34009,18.27,n/a**,17.65,22.32,n/a**,21.91,1473.00,n/a**,"$1,444 ",22.96,n/a**,22.92,10.55,n/a**,10.33,3.85,n/a**,3.86,1.21,n/a**,1.1,2.43,n/a**,2.3,2.08,n/a**,2,n/a*,n/a**,n/a*
8/31/2020,34011,30.26,32.21,27.8,34.42,37.55,30.39,1375.00,1293.00,"$1,557 ",31.36,32.88,29.12,15.48,15.98,13.7,7.02,8.09,5.48,3.98,3.69,4.4,3.57,1.72,5.08,4.74,4.52,4.98,10.48,7.27,n/a*
8/31/2020,34013,30.18,43.59,6.98,37.34,51.06,12.48,1295.00,1349.00,$787 ,28.26,36.44,18.29,15.13,20.73,4.75,5.75,9.2,1.96,4.84,7.87,1.35,2.43,3.47,1.2,3.19,4.42,0.65,10.54,10.28,n/a*
8/31/2020,34015,19.03,n/a*,19.08,25.05,n/a*,25.15,1680.00,n/a*,"$1,680 ",26.47,n/a*,26.49,10.33,n/a*,10.27,4,n/a*,4.05,1.65,n/a*,1.69,2.22,n/a*,2.2,3.12,n/a*,3.14,10.14,n/a*,10.27
8/31/2020,34017,21.23,25.33,10.08,25.84,30.23,12.29,1317.00,1301.00,$963 ,24.6,26.93,17.54,11.24,12.7,6.25,5.22,6.17,2.38,3.61,4.67,2.54,1.93,2.4,0.56,2.4,2.78,0.84,9.61,9.55,n/a*
8/31/2020,34019,9.33,n/a**,9.21,14.25,n/a**,14.17,1174.00,n/a**,"$1,181 ",19.58,n/a**,19.5,5.5,n/a**,5.52,2.08,n/a**,2.09,0.97,n/a**,0.97,1.83,n/a**,1.85,0.8,n/a**,0.8,n/a*,n/a**,n/a*
8/31/2020,34021,25.53,54.82,11.33,31.94,63.38,16.85,1178.00,1269.00,"$1,125 ",22.3,35.68,19.91,10.2,20.08,4.62,3.76,8.41,2.74,3.34,9.27,1.29,2.01,3.11,1.56,2.39,3.83,1.93,10.07,6.94,n/a*
8/31/2020,34023,17.04,21.18,11.51,23.2,27.2,18.14,976.00,869.00,"$1,220 ",21.07,21.58,20.79,7.17,9.35,4.24,3.77,4.17,3.24,2.29,2.78,1.68,1.92,1.7,1.97,2.07,2.27,1.66,8.47,6.59,8.47
8/31/2020,34025,15.07,n/a**,12.63,22,n/a**,19.58,1506.00,n/a**,"$1,409 ",21.78,n/a**,21.15,7.82,n/a**,6.98,3.27,n/a**,3.09,1.54,n/a**,1.26,1.43,n/a**,1.37,1.55,n/a**,1.4,9.09,n/a**,6.5
8/31/2020,34027,9.19,21.07,8.49,13.77,28.53,12.73,1191.00,1373.00,"$1,176 ",20.17,26.35,20.08,5.49,n/a*,5.1,2.39,4.42,2.25,1.22,3.54,1.01,1.29,0,1.4,1.24,1.87,1.18,4.9,n/a*,3.66
8/31/2020,34029,15.97,n/a**,15.95,21.73,n/a**,21.71,1648.00,n/a**,"$1,645 ",23.04,n/a**,23.02,7.5,n/a**,7.5,3.9,n/a**,3.9,1.88,n/a**,1.86,2.29,n/a**,2.3,1.94,n/a**,1.93,8.37,n/a**,8.42
8/31/2020,34031,22.57,33.66,10.7,28.01,39.68,15.99,1324.00,1251.00,"$1,587 ",26.07,31.98,21.98,12.08,16.72,6.69,5.22,7.5,3.34,3.35,5.85,1.28,2.25,3.33,1.74,2.41,2.99,1.56,10.31,11.97,n/a*
8/31/2020,34033,26.44,n/a*,20.43,31.58,n/a*,24.25,1314.00,n/a*,"$1,596 ",30.96,n/a*,27.38,12.83,n/a*,12.04,5.4,n/a*,4.68,3.85,n/a*,3.29,4.25,n/a*,3.41,3.76,n/a*,3.32,n/a*,n/a*,n/a*
8/31/2020,34035,12.22,20.42,8.65,17.1,26.78,13,920.00,942.00,$889 ,19.35,23.07,17.94,6.03,8.47,5.85,2.77,4.48,1.97,1.7,2.73,1.35,1.23,1.4,1.32,1.78,3.21,1.26,6.93,n/a*,n/a*
8/31/2020,34037,14.24,n/a**,14.11,21.03,n/a**,20.91,1199.00,n/a**,"$1,236 ",25.07,n/a**,25.11,5.42,n/a**,5.47,3.35,n/a**,3.33,2.06,n/a**,2.07,2.66,n/a**,2.68,1.67,n/a**,1.69,n/a*,n/a**,n/a*
8/31/2020,34039,23.09,31.35,7.2,30.62,39.95,12.9,1182.00,1232.00,$990 ,26.65,32.28,18.04,8.94,11.02,4.63,4.51,6.45,1.91,3.01,4.12,1.13,2.77,3.74,1.62,2.8,3.69,0.94,11.28,9.63,n/a*
8/31/2020,34041,15.03,n/a**,15.01,24.14,n/a**,24.22,1465.00,n/a**,"$1,462 ",24.57,n/a**,24.55,9.25,n/a**,9.25,4.1,n/a**,4.12,1.85,n/a**,1.86,1.97,n/a**,1.98,2.22,n/a**,2.24,n/a*,n/a**,n/a*
8/31/2020,35001,25.14,30.81,12.81,33.14,39.34,18.9,1654.00,1538.00,"$1,964 ",26.39,28.8,21.48,13.72,14.56,11.11,4.1,5.02,2.14,4.07,4.99,2.81,2.03,3.03,0.78,7.55,9.05,3.49,11.11,12.38,20
8/31/2020,35003,17.86,n/a**,17.86,26.79,n/a**,26.79,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.36,n/a**,5.36,n/a*,n/a**,n/a*
8/31/2020,35005,30.54,33.66,n/a*,40.22,45.33,n/a*,1716.00,1878.00,n/a*,28.77,29.94,n/a*,17.95,n/a*,n/a*,6.42,8.29,n/a*,6.17,6.33,n/a*,3.74,4,n/a*,9.89,11.87,n/a*,11.96,13.11,n/a*
8/31/2020,35006,41.03,40.4,n/a*,49.68,49.49,n/a*,1862.00,1913.00,n/a*,30.25,30.7,n/a*,n/a*,n/a*,n/a*,3.6,2.86,n/a*,11.56,11.89,n/a*,n/a*,n/a*,n/a*,15.71,16.16,n/a*,n/a*,n/a*,n/a*
8/31/2020,35007,28.99,n/a*,n/a*,32.37,n/a*,n/a*,1704.00,n/a*,n/a*,26.04,n/a*,n/a*,n/a*,n/a*,n/a*,6.86,n/a*,n/a*,8.33,n/a*,n/a*,n/a*,n/a*,n/a*,3.86,n/a*,n/a*,n/a*,n/a*,n/a*
8/31/2020,35009,28.44,n/a*,n/a*,38.67,n/a*,n/a*,1563.00,n/a*,n/a*,29.48,n/a*,n/a*,5.88,n/a*,n/a*,6.63,n/a*,n/a*,5.1,n/a*,n/a*,0.62,n/a*,n/a*,5.93,n/a*,n/a*,n/a*,n/a*,n/a*
8/31/2020,35011,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
8/31/2020,35013,26.48,28.34,n/a*,35.9,37.94,n/a*,1870.00,1903.00,n/a*,28.4,29.95,n/a*,17.54,18.78,n/a*,6.07,6.52,n/a*,6.28,6.75,n/a*,2.84,3.2,n/a*,8.25,8.81,n/a*,8.92,8.9,n/a*
